reactant1,reactant2,reactants,product,products,v,logv
OCCN1CCNCC1,O=C(OCC(CC)CCCC)/C=C\C(OCC(CCCC)CC)=O,OCCN1CCNCC1.O=C(OCC(CC)CCCC)/C=C\C(OCC(CCCC)CC)=O,OCCN1CCNCC1,OCCN1CCNCC1,26.0,1.414973347970818
OCCN1CCNCC1,O=C(OCCCCCCCC)/C=C\C(OCCCCCCCC)=O,OCCN1CCNCC1.O=C(OCCCCCCCC)/C=C\C(OCCCCCCCC)=O,OCCN1CCNCC1,OCCN1CCNCC1,18.5,1.2671717284030137
OCCN1CCNCC1,O=C(OCCCCCC(C)C)/C=C\C(OCCCCCC(C)C)=O,OCCN1CCNCC1.O=C(OCCCCCC(C)C)/C=C\C(OCCCCCC(C)C)=O,OCCN1CCNCC1,OCCN1CCNCC1,21.5,1.3324384599156054
OCCN1CCNCC1,O=C(OCCCCCCCC/C=C\C/C=C\CCCCC)/C=C\C(OCC(CCCC)CC)=O,OCCN1CCNCC1.O=C(OCCCCCCCC/C=C\C/C=C\CCCCC)/C=C\C(OCC(CCCC)CC)=O,OCCN1CCNCC1,OCCN1CCNCC1,420.5,2.623766000133931
OCCN1CCNCC1,O=C(OC(CC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,OCCN1CCNCC1.O=C(OC(CC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,OCCN1CCNCC1,OCCN1CCNCC1,65.0,1.8129133566428557
OCCN1CCNCC1,O=C(OC(CCCCCCCC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,OCCN1CCNCC1.O=C(OC(CCCCCCCC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,OCCN1CCNCC1,OCCN1CCNCC1,2668.5,3.4262672071396065
OCCN1CCNCC1,O=C(OC(C)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,OCCN1CCNCC1.O=C(OC(C)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,OCCN1CCNCC1,OCCN1CCNCC1,72.0,1.8573324964312685
OCCN1CCNCC1,O=C(OC(CCCCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,OCCN1CCNCC1.O=C(OC(CCCCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,OCCN1CCNCC1,OCCN1CCNCC1,993.5,2.997167871445834
OCCN1CCNCC1,O=C(OCC(CCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,OCCN1CCNCC1.O=C(OCC(CCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,OCCN1CCNCC1,OCCN1CCNCC1,9249.5,3.96611825672714
NCCCN(CC)CC,O=C(OCCCC)/C=C\C(OCCCC)=O,NCCCN(CC)CC.O=C(OCCCC)/C=C\C(OCCCC)=O,CCCCOC(=O)CC(NCCCN(CC)CC)C(=O)OCCCC,CCCCOC(=O)CC(NCCCN(CC)CC)C(=O)OCCCC,75.0,1.8750612633917
NCCCN(CC)CC,O=C(OCC(CC)CCCC)/C=C\C(OCC(CCCC)CC)=O,NCCCN(CC)CC.O=C(OCC(CC)CCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCC(CC)COC(=O)CC(NCCCN(CC)CC)C(=O)OCC(CC)CCCC,CCCCC(CC)COC(=O)CC(NCCCN(CC)CC)C(=O)OCC(CC)CCCC,40.5,1.6074550232146685
NCCCN(CC)CC,O=C(OCCCCCCCC)/C=C\C(OCCCCCCCC)=O,NCCCN(CC)CC.O=C(OCCCCCCCC)/C=C\C(OCCCCCCCC)=O,CCCCCCCCOC(=O)CC(NCCCN(CC)CC)C(=O)OCCCCCCCC,CCCCCCCCOC(=O)CC(NCCCN(CC)CC)C(=O)OCCCCCCCC,40.5,1.6074550232146685
NCCCN(CC)CC,O=C(OCCCCCC(C)C)/C=C\C(OCCCCCC(C)C)=O,NCCCN(CC)CC.O=C(OCCCCCC(C)C)/C=C\C(OCCCCCC(C)C)=O,CCN(CC)CCCNC(CC(=O)OCCCCCC(C)C)C(=O)OCCCCCC(C)C,CCN(CC)CCCNC(CC(=O)OCCCCCC(C)C)C(=O)OCCCCCC(C)C,44.5,1.6483600109809315
NCCCN(CC)CC,O=C(OCCCCCCCC/C=C\C/C=C\CCCCC)/C=C\C(OCC(CCCC)CC)=O,NCCCN(CC)CC.O=C(OCCCCCCCC/C=C\C/C=C\CCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)CC(NCCCN(CC)CC)C(=O)OCC(CC)CCCC,CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)CC(NCCCN(CC)CC)C(=O)OCC(CC)CCCC.CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)C(CC(=O)OCC(CC)CCCC)NCCCN(CC)CC,42.5,1.6283889300503116
NCCCN(CC)CC,O=C(OC(CC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,NCCCN(CC)CC.O=C(OC(CC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCC(CC)OC(=O)C(CC(=O)OCC(CC)CCCC)NCCCN(CC)CC,CCCCCCCCC(CC)OC(=O)C(CC(=O)OCC(CC)CCCC)NCCCN(CC)CC.CCCCCCCCC(CC)OC(=O)CC(NCCCN(CC)CC)C(=O)OCC(CC)CCCC,41.0,1.6127838567197355
NCCCN(CC)CC,O=C(OC(CCCCCCCC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,NCCCN(CC)CC.O=C(OC(CCCCCCCC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCC(CCCCCCCC)OC(=O)C(CC(=O)OCC(CC)CCCC)NCCCN(CC)CC,CCCCCCCCC(CCCCCCCC)OC(=O)C(CC(=O)OCC(CC)CCCC)NCCCN(CC)CC.CCCCCCCCC(CCCCCCCC)OC(=O)CC(NCCCN(CC)CC)C(=O)OCC(CC)CCCC,44.5,1.6483600109809315
NCCCN(CC)CC,O=C(OC(C)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,NCCCN(CC)CC.O=C(OC(C)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCCCC(C)OC(=O)CC(NCCCN(CC)CC)C(=O)OCC(CC)CCCC,CCCCCCCCCCC(C)OC(=O)CC(NCCCN(CC)CC)C(=O)OCC(CC)CCCC.CCCCCCCCCCC(C)OC(=O)C(CC(=O)OCC(CC)CCCC)NCCCN(CC)CC,50.5,1.7032913781186614
NCCCN(CC)CC,O=C(OC(CCCCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,NCCCN(CC)CC.O=C(OC(CCCCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCCCC(CCCCCCCCCC)OC(=O)C(CC(=O)OCC(CC)CCCC)NCCCN(CC)CC,CCCCCCCCCCC(CCCCCCCCCC)OC(=O)C(CC(=O)OCC(CC)CCCC)NCCCN(CC)CC.CCCCCCCCCCC(CCCCCCCCCC)OC(=O)CC(NCCCN(CC)CC)C(=O)OCC(CC)CCCC,168.5,2.2265999052073573
NCCCN(CC)CC,O=C(OCC(CCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,NCCCN(CC)CC.O=C(OCC(CCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCCCC(CCCCCCCC)COC(=O)C(CC(=O)OCC(CC)CCCC)NCCCN(CC)CC,CCCCCCCCCCC(CCCCCCCC)COC(=O)C(CC(=O)OCC(CC)CCCC)NCCCN(CC)CC.CCCCCCCCCCC(CCCCCCCC)COC(=O)CC(NCCCN(CC)CC)C(=O)OCC(CC)CCCC,42.5,1.6283889300503116
CCN(CC)CCCNC,O=C(OCCCC)/C=C\C(OCCCC)=O,CCN(CC)CCCNC.O=C(OCCCC)/C=C\C(OCCCC)=O,CCCCOC(=O)CC(C(=O)OCCCC)N(C)CCCN(CC)CC,CCCCOC(=O)CC(C(=O)OCCCC)N(C)CCCN(CC)CC,56.0,1.7481880270062005
CCN(CC)CCCNC,O=C(OCC(CC)CCCC)/C=C\C(OCC(CCCC)CC)=O,CCN(CC)CCCNC.O=C(OCC(CC)CCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)N(C)CCCN(CC)CC,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)N(C)CCCN(CC)CC,36.5,1.5622928644564746
CCN(CC)CCCNC,O=C(OCCCCCCCC)/C=C\C(OCCCCCCCC)=O,CCN(CC)CCCNC.O=C(OCCCCCCCC)/C=C\C(OCCCCCCCC)=O,CCCCCCCCOC(=O)CC(C(=O)OCCCCCCCC)N(C)CCCN(CC)CC,CCCCCCCCOC(=O)CC(C(=O)OCCCCCCCC)N(C)CCCN(CC)CC,18.0,1.255272505103306
CCN(CC)CCCNC,O=C(OCCCCCC(C)C)/C=C\C(OCCCCCC(C)C)=O,CCN(CC)CCCNC.O=C(OCCCCCC(C)C)/C=C\C(OCCCCCC(C)C)=O,CCN(CC)CCCN(C)C(CC(=O)OCCCCCC(C)C)C(=O)OCCCCCC(C)C,CCN(CC)CCCN(C)C(CC(=O)OCCCCCC(C)C)C(=O)OCCCCCC(C)C,64.5,1.8095597146352678
CCN(CC)CCCNC,O=C(OCCCCCCCC/C=C\C/C=C\CCCCC)/C=C\C(OCC(CCCC)CC)=O,CCN(CC)CCCNC.O=C(OCCCCCCCC/C=C\C/C=C\CCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)C(CC(=O)OCC(CC)CCCC)N(C)CCCN(CC)CC,CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)C(CC(=O)OCC(CC)CCCC)N(C)CCCN(CC)CC.CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)CC(C(=O)OCC(CC)CCCC)N(C)CCCN(CC)CC,410.5,2.6133131614554594
CCN(CC)CCCNC,O=C(OC(CC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCN(CC)CCCNC.O=C(OC(CC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCC(CC)OC(=O)C(CC(=O)OCC(CC)CCCC)N(C)CCCN(CC)CC,CCCCCCCCC(CC)OC(=O)C(CC(=O)OCC(CC)CCCC)N(C)CCCN(CC)CC.CCCCCCCCC(CC)OC(=O)CC(C(=O)OCC(CC)CCCC)N(C)CCCN(CC)CC,24.5,1.3891660843645326
CCN(CC)CCCNC,O=C(OC(CCCCCCCC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCN(CC)CCCNC.O=C(OC(CCCCCCCC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCC(CCCCCCCC)OC(=O)CC(C(=O)OCC(CC)CCCC)N(C)CCCN(CC)CC,CCCCCCCCC(CCCCCCCC)OC(=O)CC(C(=O)OCC(CC)CCCC)N(C)CCCN(CC)CC.CCCCCCCCC(CCCCCCCC)OC(=O)C(CC(=O)OCC(CC)CCCC)N(C)CCCN(CC)CC,2825.5,3.451095311633917
CCN(CC)CCCNC,O=C(OC(C)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCN(CC)CCCNC.O=C(OC(C)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCCCC(C)OC(=O)CC(C(=O)OCC(CC)CCCC)N(C)CCCN(CC)CC,CCCCCCCCCCC(C)OC(=O)CC(C(=O)OCC(CC)CCCC)N(C)CCCN(CC)CC.CCCCCCCCCCC(C)OC(=O)C(CC(=O)OCC(CC)CCCC)N(C)CCCN(CC)CC,52.5,1.7201593034059568
CCN(CC)CCCNC,O=C(OC(CCCCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCN(CC)CCCNC.O=C(OC(CCCCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCCCC(CCCCCCCCCC)OC(=O)CC(C(=O)OCC(CC)CCCC)N(C)CCCN(CC)CC,CCCCCCCCCCC(CCCCCCCCCC)OC(=O)CC(C(=O)OCC(CC)CCCC)N(C)CCCN(CC)CC.CCCCCCCCCCC(CCCCCCCCCC)OC(=O)C(CC(=O)OCC(CC)CCCC)N(C)CCCN(CC)CC,6634.0,3.8217754671834636
CCN(CC)CCCNC,O=C(OCC(CCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCN(CC)CCCNC.O=C(OCC(CCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCCCC(CCCCCCCC)COC(=O)CC(C(=O)OCC(CC)CCCC)N(C)CCCN(CC)CC,CCCCCCCCCCC(CCCCCCCC)COC(=O)CC(C(=O)OCC(CC)CCCC)N(C)CCCN(CC)CC.CCCCCCCCCCC(CCCCCCCC)COC(=O)C(CC(=O)OCC(CC)CCCC)N(C)CCCN(CC)CC,10982.0,4.040681439373358
NCCN1CCCC1,O=C(OCCCC)/C=C\C(OCCCC)=O,NCCN1CCCC1.O=C(OCCCC)/C=C\C(OCCCC)=O,CCCCOC(=O)CC(NCCN1CCCC1)C(=O)OCCCC,CCCCOC(=O)CC(NCCN1CCCC1)C(=O)OCCCC,28.5,1.4548448600085102
NCCN1CCCC1,O=C(OCC(CC)CCCC)/C=C\C(OCC(CCCC)CC)=O,NCCN1CCCC1.O=C(OCC(CC)CCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCC(CC)COC(=O)CC(NCCN1CCCC1)C(=O)OCC(CC)CCCC,CCCCC(CC)COC(=O)CC(NCCN1CCCC1)C(=O)OCC(CC)CCCC,20.5,1.3117538610557542
NCCN1CCCC1,O=C(OCCCCCCCC)/C=C\C(OCCCCCCCC)=O,NCCN1CCCC1.O=C(OCCCCCCCC)/C=C\C(OCCCCCCCC)=O,CCCCCCCCOC(=O)CC(NCCN1CCCC1)C(=O)OCCCCCCCC,CCCCCCCCOC(=O)CC(NCCN1CCCC1)C(=O)OCCCCCCCC,16.5,1.2174839442139063
NCCN1CCCC1,O=C(OCCCCCC(C)C)/C=C\C(OCCCCCC(C)C)=O,NCCN1CCCC1.O=C(OCCCCCC(C)C)/C=C\C(OCCCCCC(C)C)=O,CC(C)CCCCCOC(=O)CC(NCCN1CCCC1)C(=O)OCCCCCC(C)C,CC(C)CCCCCOC(=O)CC(NCCN1CCCC1)C(=O)OCCCCCC(C)C,25.0,1.3979400086720377
NCCN1CCCC1,O=C(OCCCCCCCC/C=C\C/C=C\CCCCC)/C=C\C(OCC(CCCC)CC)=O,NCCN1CCCC1.O=C(OCCCCCCCC/C=C\C/C=C\CCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)CC(NCCN1CCCC1)C(=O)OCC(CC)CCCC,CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)CC(NCCN1CCCC1)C(=O)OCC(CC)CCCC.CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)C(CC(=O)OCC(CC)CCCC)NCCN1CCCC1,13.5,1.130333768495006
NCCN1CCCC1,O=C(OC(CC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,NCCN1CCCC1.O=C(OC(CC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCC(CC)OC(=O)C(CC(=O)OCC(CC)CCCC)NCCN1CCCC1,CCCCCCCCC(CC)OC(=O)C(CC(=O)OCC(CC)CCCC)NCCN1CCCC1.CCCCCCCCC(CC)OC(=O)CC(NCCN1CCCC1)C(=O)OCC(CC)CCCC,18.5,1.2671717284030137
NCCN1CCCC1,O=C(OC(CCCCCCCC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,NCCN1CCCC1.O=C(OC(CCCCCCCC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCC(CCCCCCCC)OC(=O)CC(NCCN1CCCC1)C(=O)OCC(CC)CCCC,CCCCCCCCC(CCCCCCCC)OC(=O)CC(NCCN1CCCC1)C(=O)OCC(CC)CCCC.CCCCCCCCC(CCCCCCCC)OC(=O)C(CC(=O)OCC(CC)CCCC)NCCN1CCCC1,20.0,1.3010299956639813
NCCN1CCCC1,O=C(OC(C)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,NCCN1CCCC1.O=C(OC(C)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCCCC(C)OC(=O)C(CC(=O)OCC(CC)CCCC)NCCN1CCCC1,CCCCCCCCCCC(C)OC(=O)C(CC(=O)OCC(CC)CCCC)NCCN1CCCC1.CCCCCCCCCCC(C)OC(=O)CC(NCCN1CCCC1)C(=O)OCC(CC)CCCC,64.5,1.8095597146352678
NCCN1CCCC1,O=C(OC(CCCCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,NCCN1CCCC1.O=C(OC(CCCCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCCCC(CCCCCCCCCC)OC(=O)CC(NCCN1CCCC1)C(=O)OCC(CC)CCCC,CCCCCCCCCCC(CCCCCCCCCC)OC(=O)CC(NCCN1CCCC1)C(=O)OCC(CC)CCCC.CCCCCCCCCCC(CCCCCCCCCC)OC(=O)C(CC(=O)OCC(CC)CCCC)NCCN1CCCC1,3152.5,3.498655095245119
NCCN1CCCC1,O=C(OCC(CCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,NCCN1CCCC1.O=C(OCC(CCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCCCC(CCCCCCCC)COC(=O)C(CC(=O)OCC(CC)CCCC)NCCN1CCCC1,CCCCCCCCCCC(CCCCCCCC)COC(=O)C(CC(=O)OCC(CC)CCCC)NCCN1CCCC1.CCCCCCCCCCC(CCCCCCCC)COC(=O)CC(NCCN1CCCC1)C(=O)OCC(CC)CCCC,586.0,2.767897616018091
CNCCN1CCCC1,O=C(OCCCC)/C=C\C(OCCCC)=O,CNCCN1CCCC1.O=C(OCCCC)/C=C\C(OCCCC)=O,CNCCN1CCCC1,CNCCN1CCCC1,16.0,1.2041199826559248
CNCCN1CCCC1,O=C(OCC(CC)CCCC)/C=C\C(OCC(CCCC)CC)=O,CNCCN1CCCC1.O=C(OCC(CC)CCCC)/C=C\C(OCC(CCCC)CC)=O,CNCCN1CCCC1,CNCCN1CCCC1,26.5,1.423245873936808
CNCCN1CCCC1,O=C(OCCCCCCCC)/C=C\C(OCCCCCCCC)=O,CNCCN1CCCC1.O=C(OCCCCCCCC)/C=C\C(OCCCCCCCC)=O,CNCCN1CCCC1,CNCCN1CCCC1,34.5,1.5378190950732742
CNCCN1CCCC1,O=C(OCCCCCC(C)C)/C=C\C(OCCCCCC(C)C)=O,CNCCN1CCCC1.O=C(OCCCCCC(C)C)/C=C\C(OCCCCCC(C)C)=O,CNCCN1CCCC1,CNCCN1CCCC1,56.0,1.7481880270062005
CNCCN1CCCC1,O=C(OCCCCCCCC/C=C\C/C=C\CCCCC)/C=C\C(OCC(CCCC)CC)=O,CNCCN1CCCC1.O=C(OCCCCCCCC/C=C\C/C=C\CCCCC)/C=C\C(OCC(CCCC)CC)=O,CNCCN1CCCC1,CNCCN1CCCC1,24.5,1.3891660843645326
CNCCN1CCCC1,O=C(OC(CC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CNCCN1CCCC1.O=C(OC(CC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CNCCN1CCCC1,CNCCN1CCCC1,52.0,1.7160033436347992
CNCCN1CCCC1,O=C(OC(CCCCCCCC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CNCCN1CCCC1.O=C(OC(CCCCCCCC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CNCCN1CCCC1,CNCCN1CCCC1,46.5,1.667452952889954
CNCCN1CCCC1,O=C(OC(C)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CNCCN1CCCC1.O=C(OC(C)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CNCCN1CCCC1,CNCCN1CCCC1,61.0,1.7853298350107671
CNCCN1CCCC1,O=C(OC(CCCCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CNCCN1CCCC1.O=C(OC(CCCCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CNCCN1CCCC1,CNCCN1CCCC1,2654.0,3.4239009185284166
CNCCN1CCCC1,O=C(OCC(CCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CNCCN1CCCC1.O=C(OCC(CCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CNCCN1CCCC1,CNCCN1CCCC1,3845.0,3.5848963441374497
NCCCN1CCCC1,O=C(OCCCC)/C=C\C(OCCCC)=O,NCCCN1CCCC1.O=C(OCCCC)/C=C\C(OCCCC)=O,CCCCOC(=O)CC(NCCCN1CCCC1)C(=O)OCCCC,CCCCOC(=O)CC(NCCCN1CCCC1)C(=O)OCCCC,28.0,1.4471580313422192
NCCCN1CCCC1,O=C(OCC(CC)CCCC)/C=C\C(OCC(CCCC)CC)=O,NCCCN1CCCC1.O=C(OCC(CC)CCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCC(CC)COC(=O)CC(NCCCN1CCCC1)C(=O)OCC(CC)CCCC,CCCCC(CC)COC(=O)CC(NCCCN1CCCC1)C(=O)OCC(CC)CCCC,19.5,1.290034611362518
NCCCN1CCCC1,O=C(OCCCCCCCC)/C=C\C(OCCCCCCCC)=O,NCCCN1CCCC1.O=C(OCCCCCCCC)/C=C\C(OCCCCCCCC)=O,CCCCCCCCOC(=O)CC(NCCCN1CCCC1)C(=O)OCCCCCCCC,CCCCCCCCOC(=O)CC(NCCCN1CCCC1)C(=O)OCCCCCCCC,21.5,1.3324384599156054
NCCCN1CCCC1,O=C(OCCCCCC(C)C)/C=C\C(OCCCCCC(C)C)=O,NCCCN1CCCC1.O=C(OCCCCCC(C)C)/C=C\C(OCCCCCC(C)C)=O,CC(C)CCCCCOC(=O)CC(NCCCN1CCCC1)C(=O)OCCCCCC(C)C,CC(C)CCCCCOC(=O)CC(NCCCN1CCCC1)C(=O)OCCCCCC(C)C,16.0,1.2041199826559248
NCCCN1CCCC1,O=C(OCCCCCCCC/C=C\C/C=C\CCCCC)/C=C\C(OCC(CCCC)CC)=O,NCCCN1CCCC1.O=C(OCCCCCCCC/C=C\C/C=C\CCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)C(CC(=O)OCC(CC)CCCC)NCCCN1CCCC1,CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)C(CC(=O)OCC(CC)CCCC)NCCCN1CCCC1.CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)CC(NCCCN1CCCC1)C(=O)OCC(CC)CCCC,21.5,1.3324384599156054
NCCCN1CCCC1,O=C(OC(CC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,NCCCN1CCCC1.O=C(OC(CC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCC(CC)OC(=O)CC(NCCCN1CCCC1)C(=O)OCC(CC)CCCC,CCCCCCCCC(CC)OC(=O)CC(NCCCN1CCCC1)C(=O)OCC(CC)CCCC.CCCCCCCCC(CC)OC(=O)C(CC(=O)OCC(CC)CCCC)NCCCN1CCCC1,24.5,1.3891660843645326
NCCCN1CCCC1,O=C(OC(CCCCCCCC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,NCCCN1CCCC1.O=C(OC(CCCCCCCC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCC(CCCCCCCC)OC(=O)CC(NCCCN1CCCC1)C(=O)OCC(CC)CCCC,CCCCCCCCC(CCCCCCCC)OC(=O)CC(NCCCN1CCCC1)C(=O)OCC(CC)CCCC.CCCCCCCCC(CCCCCCCC)OC(=O)C(CC(=O)OCC(CC)CCCC)NCCCN1CCCC1,19.5,1.290034611362518
NCCCN1CCCC1,O=C(OC(C)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,NCCCN1CCCC1.O=C(OC(C)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCCCC(C)OC(=O)C(CC(=O)OCC(CC)CCCC)NCCCN1CCCC1,CCCCCCCCCCC(C)OC(=O)C(CC(=O)OCC(CC)CCCC)NCCCN1CCCC1.CCCCCCCCCCC(C)OC(=O)CC(NCCCN1CCCC1)C(=O)OCC(CC)CCCC,55.5,1.7442929831226763
NCCCN1CCCC1,O=C(OC(CCCCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,NCCCN1CCCC1.O=C(OC(CCCCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCCCC(CCCCCCCCCC)OC(=O)CC(NCCCN1CCCC1)C(=O)OCC(CC)CCCC,CCCCCCCCCCC(CCCCCCCCCC)OC(=O)CC(NCCCN1CCCC1)C(=O)OCC(CC)CCCC.CCCCCCCCCCC(CCCCCCCCCC)OC(=O)C(CC(=O)OCC(CC)CCCC)NCCCN1CCCC1,2505.0,3.3988077302032647
NCCCN1CCCC1,O=C(OCC(CCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,NCCCN1CCCC1.O=C(OCC(CCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCCCC(CCCCCCCC)COC(=O)CC(NCCCN1CCCC1)C(=O)OCC(CC)CCCC,CCCCCCCCCCC(CCCCCCCC)COC(=O)CC(NCCCN1CCCC1)C(=O)OCC(CC)CCCC.CCCCCCCCCCC(CCCCCCCC)COC(=O)C(CC(=O)OCC(CC)CCCC)NCCCN1CCCC1,110.5,2.0433622780211294
CNCCCN1CCCC1,O=C(OCCCC)/C=C\C(OCCCC)=O,CNCCCN1CCCC1.O=C(OCCCC)/C=C\C(OCCCC)=O,CCCCOC(=O)CC(C(=O)OCCCC)N(C)CCCN1CCCC1,CCCCOC(=O)CC(C(=O)OCCCC)N(C)CCCN1CCCC1,56.5,1.7520484478194385
CNCCCN1CCCC1,O=C(OCC(CC)CCCC)/C=C\C(OCC(CCCC)CC)=O,CNCCCN1CCCC1.O=C(OCC(CC)CCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)N(C)CCCN1CCCC1,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)N(C)CCCN1CCCC1,13.5,1.130333768495006
CNCCCN1CCCC1,O=C(OCCCCCCCC)/C=C\C(OCCCCCCCC)=O,CNCCCN1CCCC1.O=C(OCCCCCCCC)/C=C\C(OCCCCCCCC)=O,CCCCCCCCOC(=O)CC(C(=O)OCCCCCCCC)N(C)CCCN1CCCC1,CCCCCCCCOC(=O)CC(C(=O)OCCCCCCCC)N(C)CCCN1CCCC1,19.5,1.290034611362518
CNCCCN1CCCC1,O=C(OCCCCCC(C)C)/C=C\C(OCCCCCC(C)C)=O,CNCCCN1CCCC1.O=C(OCCCCCC(C)C)/C=C\C(OCCCCCC(C)C)=O,CC(C)CCCCCOC(=O)CC(C(=O)OCCCCCC(C)C)N(C)CCCN1CCCC1,CC(C)CCCCCOC(=O)CC(C(=O)OCCCCCC(C)C)N(C)CCCN1CCCC1,13.5,1.130333768495006
